매출일자,품명,수량
20140421,점심식사2(양식),6.353790614
20140422,아침식사,14.36823105
20140422,아침식사1,10.83032491
20140422,점심식사,20.50541516
20140422,점심식사1,5.848375451
20140422,저녁식사,9.891696751
20140422,저녁식사1,11.26353791
20140422,점심식사2(양식),21.66064982
20140423,아침식사,13.71841155
20140423,아침식사1,11.84115523
20140423,점심식사,16.89530686
20140423,점심식사1,10.75812274
20140423,저녁식사,13.64620939
20140423,저녁식사1,13.28519856
20140423,점심식사2(양식),18.05054152
20140424,아침식사,14.29602888
20140424,아침식사1,10.68592058
20140424,점심식사,13.06859206
20140424,점심식사1,8.736462094
20140424,저녁식사,10.68592058
20140424,저녁식사1,10.54151625
20140424,점심식사2(양식),21.66064982
20140425,아침식사,14.51263538
20140425,아침식사1,10.61371841
20140425,점심식사,18.55595668
20140425,점심식사1,15.30685921
20140425,저녁식사,8.880866426
20140425,저녁식사1,7.220216606
20140425,점심식사2(양식),10.83032491
20140426,아침식사,13.21299639
20140426,아침식사1,9.819494585
20140426,점심식사,8.086642599
20140426,점심식사1,2.74368231
20140426,저녁식사,4.981949458
20140426,저녁식사1,7.581227437
20140426,점심식사2(양식),7.220216606
20140427,아침식사,11.9133574
20140427,아침식사1,8.880866426
20140427,점심식사,8.231046931
20140427,점심식사1,4.548736462
20140427,저녁식사,5.631768953
20140427,저녁식사1,7.942238267
20140427,점심식사2(양식),10.10830325
20140428,아침식사,15.9566787
20140428,아침식사1,9.241877256
20140428,점심식사,15.9566787
20140428,점심식사1,7.509025271
20140428,저녁식사,13.21299639
20140428,저녁식사1,9.458483755
20140428,점심식사2(양식),20.2166065
20140429,아침식사,12.27436823
20140429,아침식사1,9.16967509
20140429,점심식사,16.89530686
20140429,점심식사1,10.25270758
20140429,저녁식사,7.581227437
20140429,저녁식사1,11.33574007
20140429,점심식사2(양식),15.88447653
20140430,아침식사,14.65703971
20140430,아침식사1,11.33574007
20140430,점심식사,15.66787004
20140430,점심식사1,11.6967509
20140430,저녁식사,10.18050542
20140430,저녁식사1,10.54151625
20140430,점심식사2(양식),14.44043321
20140501,아침식사,12.70758123
20140501,아침식사1,9.025270758
20140501,점심식사,9.675090253
20140501,점심식사1,8.303249097
20140501,저녁식사,5.342960289
20140501,저녁식사1,9.675090253
20140501,점심식사2(양식),8.664259928
20140502,아침식사,16.02888087
20140502,아침식사1,10.39711191
20140502,점심식사,15.5234657
20140502,점심식사1,8.880866426
20140502,저녁식사,9.891696751
20140502,저녁식사1,9.963898917
20140502,점심식사2(양식),12.99638989
20140503,아침식사,12.92418773
20140503,아침식사1,9.819494585
20140503,점심식사,6.281588448
20140503,점심식사1,3.754512635
20140503,저녁식사,5.198555957
20140503,저녁식사1,7.509025271
20140503,점심식사2(양식),9.386281588
20140504,아침식사,14.00722022
20140504,아침식사1,11.9133574
20140504,점심식사,6.714801444
20140504,점심식사1,4.548736462
20140504,저녁식사,3.176895307
20140504,저녁식사1,6.78700361
20140504,점심식사2(양식),10.83032491
20140505,아침식사,12.05776173
20140505,아침식사1,9.025270758
20140505,점심식사,5.198555957
20140505,점심식사1,3.465703971
20140505,저녁식사,4.981949458
20140505,저녁식사1,6.353790614
20140505,점심식사2(양식),6.498194946
20140506,아침식사,12.49097473
20140506,아침식사1,7.653429603
20140506,점심식사,9.025270758
20140506,점심식사1,3.465703971
20140506,저녁식사,4.981949458
20140506,저녁식사1,8.375451264
20140506,점심식사2(양식),7.220216606
20140507,아침식사,15.66787004
20140507,아침식사1,8.80866426
20140507,점심식사,15.16245487
20140507,점심식사1,7.725631769
20140507,저녁식사,13.79061372
20140507,저녁식사1,11.11913357
20140507,점심식사2(양식),26.71480144
20140508,아침식사,15.09025271
20140508,아침식사1,9.314079422
20140508,점심식사,21.51624549
20140508,점심식사1,13.21299639
20140508,저녁식사,12.49097473
20140508,저녁식사1,11.40794224
20140508,점심식사2(양식),7.220216606
20140509,아침식사,15.01805054
20140509,아침식사1,9.747292419
20140509,점심식사,15.37906137
20140509,점심식사1,4.40433213
20140509,저녁식사,10.46931408
20140509,저녁식사1,10.97472924
20140509,점심식사2(양식),20.2166065
20140510,아침식사,13.64620939
20140510,아침식사1,11.26353791
20140510,점심식사,8.80866426
20140510,점심식사1,7.942238267
20140510,저녁식사,7.364620939
20140510,저녁식사1,12.20216606
20140510,점심식사2(양식),10.83032491
20140511,아침식사,13.06859206
20140511,아침식사1,8.014440433
20140511,점심식사,8.231046931
20140511,점심식사1,3.321299639
20140511,저녁식사,5.631768953
20140511,저녁식사1,10.25270758
20140511,점심식사2(양식),12.27436823
20140512,아침식사,15.23465704
20140512,아침식사1,7.436823105
20140512,점심식사,19.27797834
20140512,점심식사1,5.992779783
20140512,저녁식사,12.49097473
20140512,저녁식사1,9.025270758
20140512,점심식사2(양식),23.10469314
20140513,아침식사,15.81227437
20140513,아침식사1,11.40794224
20140513,점심식사,19.7833935
20140513,점심식사1,10.97472924
20140513,저녁식사,19.71119134
20140513,저녁식사1,21.22743682
20140513,점심식사2(양식),21.66064982
20140514,아침식사,15.66787004
20140514,아침식사1,10.54151625
20140514,점심식사,17.90613718
20140514,점심식사1,11.98555957
20140514,저녁식사,11.76895307
20140514,저녁식사1,11.04693141
20140514,점심식사2(양식),21.66064982
20140515,아침식사,14.58483755
20140515,아침식사1,10.39711191
20140515,점심식사,19.49458484
20140515,점심식사1,7.292418773
20140515,저녁식사,14.58483755
20140515,저녁식사1,11.84115523
20140515,점심식사2(양식),10.83032491
20140516,아침식사,14.87364621
20140516,아침식사1,9.16967509
20140516,점심식사,20.64981949
20140516,점심식사1,9.819494585
20140516,저녁식사,8.880866426
20140516,저녁식사1,10.39711191
20140516,점심식사2(양식),14.44043321
20140517,아침식사,12.5631769
20140517,아침식사1,11.04693141
20140517,점심식사,7.436823105
20140517,저녁식사,4.837545126
20140517,저녁식사1,8.158844765
20140517,점심식사2(양식),12.63537906
20140518,아침식사,12.20216606
20140518,아침식사1,9.386281588
20140518,점심식사,8.80866426
20140518,점심식사1,2.310469314
20140518,저녁식사,7.220216606
20140518,저녁식사1,7.942238267
20140518,점심식사2(양식),9.386281588
20140519,아침식사,17.03971119
20140519,아침식사1,9.097472924
20140519,점심식사,22.31046931
20140519,점심식사1,13.14079422
20140519,저녁식사,15.81227437
20140519,저녁식사1,13.06859206
20140519,점심식사2(양식),10.83032491
20140520,아침식사,18.05054152
20140520,아침식사1,10.32490975
20140520,점심식사,19.13357401
20140520,점심식사1,3.032490975
20140520,저녁식사,12.92418773
20140520,저녁식사1,10.97472924
20140520,점심식사2(양식),25.99277978
20140521,아침식사,14.94584838
20140521,아침식사1,9.097472924
20140521,점심식사,18.12274368
20140521,점심식사1,14.87364621
20140521,저녁식사,11.9133574
20140521,저녁식사1,11.04693141
20140521,점심식사2(양식),14.44043321
20140522,아침식사,16.46209386
20140522,아침식사1,10.46931408
20140522,점심식사,17.18411552
20140522,저녁식사,11.84115523
20140522,저녁식사1,10.46931408
20140522,점심식사2(양식),7.725631769
20140523,아침식사,13.71841155
20140523,아침식사1,12.85198556
20140523,점심식사,22.23826715
20140523,점심식사1,11.40794224
20140523,저녁식사,7.870036101
20140523,저녁식사1,8.158844765
20140523,점심식사2(양식),14.44043321
20140524,아침식사,12.1299639
20140524,아침식사1,10.54151625
20140524,점심식사,9.16967509
20140524,저녁식사,5.054151625
20140524,저녁식사1,7.14801444
20140524,점심식사2(양식),13.64620939
20140525,아침식사,13.21299639
20140525,아침식사1,9.025270758
20140525,점심식사,6.931407942
20140525,점심식사1,4.332129964
20140525,저녁식사,5.848375451
20140525,저녁식사1,7.292418773
20140525,점심식사2(양식),7.220216606
20140526,아침식사,15.81227437
20140526,아침식사1,9.16967509
20140526,점심식사,23.75451264
20140526,점심식사1,13.86281588
20140526,저녁식사,12.5631769
20140526,저녁식사1,14.00722022
20140526,점심식사2(양식),10.83032491
20140527,아침식사,
20140527,아침식사1,
20140527,점심식사,
20140527,저녁식사,
20140527,저녁식사1,
20140527,점심식사2(양식),
20140528,아침식사,
20140528,아침식사1,
20140528,점심식사,
20140528,점심식사1,
20140528,저녁식사,
20140528,저녁식사1,
20140528,점심식사2(양식),
20140529,아침식사,
20140529,아침식사1,
20140529,점심식사,
20140529,저녁식사,
20140529,저녁식사1,
20140529,점심식사2(양식),
20140530,아침식사,13.93501805
20140530,아침식사1,10.46931408
20140530,점심식사,9.747292419
20140530,점심식사1,6.78700361
20140530,저녁식사,10.54151625
20140530,저녁식사1,8.231046931
20140530,점심식사2(양식),18.05054152
20140531,아침식사,10.18050542
20140531,아침식사1,10.61371841
20140531,점심식사,9.241877256
20140531,점심식사1,4.476534296
20140531,저녁식사,3.682310469
20140531,저녁식사1,8.519855596
20140531,점심식사2(양식),11.55234657
20140601,아침식사,11.4801444
20140601,아침식사1,8.953068592
20140601,점심식사,6.137184116
20140601,점심식사1,1.155234657
20140601,저녁식사,6.42599278
20140601,저녁식사1,9.097472924
20140601,점심식사2(양식),10.83032491
20140602,아침식사,17.11191336
20140602,아침식사1,10.75812274
20140602,점심식사,22.88808664
20140602,점심식사1,11.76895307
20140602,저녁식사,12.41877256
20140602,저녁식사1,12.63537906
20140602,점심식사2(양식),13.71841155
20140603,아침식사,15.88447653
20140603,아침식사1,10.90252708
20140603,점심식사,12.1299639
20140603,점심식사1,4.187725632
20140603,저녁식사,6.859205776
20140603,저녁식사1,8.44765343
20140603,점심식사2(양식),25.27075812
20140604,아침식사,
20140604,아침식사1,
20140604,점심식사,
20140604,점심식사1,
20140604,저녁식사,
20140604,저녁식사1,
20140604,점심식사2(양식),
20140605,아침식사,
20140605,아침식사1,
20140605,점심식사,
20140605,점심식사1,
20140605,저녁식사,
20140605,저녁식사1,
20140605,점심식사2(양식),
20140606,아침식사,
20140606,아침식사1,
20140606,점심식사,
20140606,점심식사1,
20140606,저녁식사,
20140606,저녁식사1,
20140606,점심식사2(양식),
20140607,아침식사,13.21299639
20140607,아침식사1,11.55234657
20140607,점심식사,6.78700361
20140607,점심식사1,3.898916968
20140607,저녁식사,4.259927798
20140607,저녁식사1,6.859205776
20140607,점심식사2(양식),7.220216606
20140608,아침식사,10.75812274
20140608,아침식사1,8.664259928
20140608,점심식사,6.353790614
20140608,점심식사1,3.176895307
20140608,저녁식사,7.436823105
20140608,저녁식사1,11.84115523
20140608,점심식사2(양식),7.220216606
20140609,아침식사,16.24548736
20140609,아침식사1,10.97472924
20140609,점심식사,20.07220217
20140609,점심식사1,12.20216606
20140609,저녁식사,10.68592058
20140609,저녁식사1,10.97472924
20140609,점심식사2(양식),14.44043321
20140610,아침식사,18.62815884
20140610,아침식사1,10.97472924
20140610,점심식사,18.62815884
20140610,점심식사1,7.075812274
20140610,저녁식사,11.11913357
20140610,저녁식사1,11.04693141
20140610,점심식사2(양식),20.2166065
20140611,아침식사,18.48375451
20140611,아침식사1,10.10830325
20140611,점심식사,21.87725632
20140611,점심식사1,12.77978339
20140611,저녁식사,12.05776173
20140611,저녁식사1,10.75812274
20140611,점심식사2(양식),10.54151625
20140612,아침식사,17.61732852
20140612,아침식사1,11.40794224
20140612,점심식사,19.27797834
20140612,점심식사1,15.9566787
20140612,저녁식사,11.98555957
20140612,저녁식사1,10.25270758
20140612,점심식사2(양식),8.664259928
20140613,아침식사,17.97833935
20140613,아침식사1,11.4801444
20140613,점심식사,15.7400722
20140613,점심식사1,10.75812274
20140613,저녁식사,7.581227437
20140613,저녁식사1,9.097472924
20140613,점심식사2(양식),18.05054152
20140614,아침식사,11.98555957
20140614,아침식사1,10.46931408
20140614,점심식사,5.559566787
20140614,점심식사1,4.115523466
20140614,저녁식사,5.487364621
20140614,저녁식사1,7.364620939
20140614,점심식사2(양식),8.664259928
20140615,아침식사,12.85198556
20140615,아침식사1,9.314079422
20140615,점심식사,7.436823105
20140615,점심식사1,5.415162455
20140615,저녁식사,4.981949458
20140615,저녁식사1,6.42599278
20140615,점심식사2(양식),7.942238267
20140616,아침식사,16.10108303
20140616,아침식사1,10.61371841
20140616,점심식사,18.91696751
20140616,점심식사1,12.63537906
20140616,저녁식사,12.27436823
20140616,저녁식사1,11.33574007
20140616,점심식사2(양식),18.05054152
20140617,아침식사,18.48375451
20140617,아침식사1,10.83032491
20140617,점심식사,22.96028881
20140617,점심식사1,8.231046931
20140617,저녁식사,9.241877256
20140617,저녁식사1,10.46931408
20140617,점심식사2(양식),14.44043321
20140618,아침식사,14.07942238
20140618,아침식사1,9.458483755
20140618,점심식사,18.70036101
20140618,점심식사1,14.51263538
20140618,저녁식사,10.10830325
20140618,저녁식사1,10.61371841
20140618,점심식사2(양식),11.33574007
20140619,아침식사,17.03971119
20140619,아침식사1,12.05776173
20140619,점심식사,16.24548736
20140619,저녁식사,10.18050542
20140619,저녁식사1,11.98555957
20140619,점심식사2(양식),8.44765343
20140620,아침식사,15.23465704
20140620,아침식사1,10.39711191
20140620,점심식사,11.62454874
20140620,점심식사1,13.28519856
20140620,저녁식사,5.992779783
20140620,저녁식사1,9.025270758
20140620,점심식사2(양식),14.44043321
20140621,아침식사,13.57400722
20140621,아침식사1,9.963898917
20140621,점심식사,7.075812274
20140621,점심식사1,1.083032491
20140621,저녁식사,4.476534296
20140621,저녁식사1,6.353790614
20140621,점심식사2(양식),9.386281588
20140622,아침식사,12.77978339
20140622,아침식사1,9.241877256
20140622,점심식사,8.014440433
20140622,점심식사1,2.238267148
20140622,저녁식사,5.920577617
20140622,저녁식사1,7.653429603
20140622,점심식사2(양식),10.18050542
20140623,아침식사,14.87364621
20140623,아침식사1,10.32490975
20140623,점심식사,18.84476534
20140623,점심식사1,7.220216606
20140623,저녁식사,12.77978339
20140623,저녁식사1,14.00722022
20140623,점심식사2(양식),21.66064982
20140624,아침식사,15.5234657
20140624,아침식사1,11.40794224
20140624,점심식사,22.23826715
20140624,점심식사1,19.42238267
20140624,저녁식사,8.519855596
20140624,저녁식사1,11.9133574
20140624,점심식사2(양식),5.776173285
20140625,아침식사,15.5234657
20140625,아침식사1,10.90252708
20140625,점심식사,17.18411552
20140625,점심식사1,9.386281588
20140625,저녁식사,9.241877256
20140625,저녁식사1,10.32490975
20140625,점심식사2(양식),14.44043321
20140626,아침식사,16.75090253
20140626,아침식사1,11.26353791
20140626,점심식사,14.29602888
20140626,점심식사1,14.58483755
20140626,저녁식사,8.736462094
20140626,저녁식사1,11.6967509
20140626,점심식사2(양식),10.83032491
20140627,아침식사,15.45126354
20140627,아침식사1,8.953068592
20140627,점심식사,12.41877256
20140627,점심식사1,5.920577617
20140627,저녁식사,5.270758123
20140627,저녁식사1,10.32490975
20140627,점심식사2(양식),20.2166065
20140628,아침식사,13.42960289
20140628,아침식사1,10.39711191
20140628,점심식사,9.025270758
20140628,점심식사1,2.815884477
20140628,저녁식사,5.415162455
20140628,저녁식사1,8.592057762
20140628,점심식사2(양식),8.303249097
20140629,아침식사,
20140629,아침식사1,
20140629,점심식사,
20140629,점심식사1,
20140629,저녁식사,
20140629,저녁식사1,
20140629,점심식사2(양식),
20140630,아침식사,
20140630,아침식사1,
20140630,점심식사,
20140630,점심식사1,
20140630,저녁식사,
20140630,저녁식사1,
20140630,점심식사2(양식),
20140701,아침식사,
20140701,아침식사1,
20140701,점심식사,
20140701,점심식사1,
20140701,저녁식사,
20140701,저녁식사1,
20140701,점심식사2(양식),
20140702,아침식사,14.58483755
20140702,아침식사1,9.747292419
20140702,점심식사,18.48375451
20140702,점심식사1,6.137184116
20140702,저녁식사,10.03610108
20140702,저녁식사1,11.76895307
20140702,점심식사2(양식),17.97833935
20140703,아침식사,14.72924188
20140703,아침식사1,10.10830325
20140703,점심식사,20.36101083
20140703,점심식사1,13.64620939
20140703,저녁식사,9.314079422
20140703,저녁식사1,12.49097473
20140703,점심식사2(양식),10.83032491
20140704,아침식사,14.94584838
20140704,아침식사1,10.68592058
20140704,점심식사,18.91696751
20140704,점심식사1,9.314079422
20140704,저녁식사,9.458483755
20140704,저녁식사1,13.06859206
20140704,점심식사2(양식),12.63537906
20140705,아침식사,13.64620939
20140705,아침식사1,11.04693141
20140705,점심식사,7.220216606
20140705,저녁식사,5.270758123
20140705,저녁식사1,7.003610108
20140705,점심식사2(양식),12.63537906
20140706,아침식사,13.21299639
20140706,아침식사1,8.664259928
20140706,점심식사,8.086642599
20140706,점심식사1,2.74368231
20140706,저녁식사,5.992779783
20140706,저녁식사1,8.880866426
20140706,점심식사2(양식),7.942238267
20140707,아침식사,17.90613718
20140707,아침식사1,10.03610108
20140707,점심식사,19.27797834
20140707,점심식사1,11.26353791
20140707,저녁식사,13.57400722
20140707,저녁식사1,12.70758123
20140707,점심식사2(양식),18.05054152
20140708,아침식사,16.1732852
20140708,아침식사1,11.6967509
20140708,점심식사,15.23465704
20140708,저녁식사,13.28519856
20140708,저녁식사1,14.65703971
20140708,점심식사2(양식),6.714801444
20140709,아침식사,17.32851986
20140709,아침식사1,11.19133574
20140709,점심식사,20.72202166
20140709,점심식사1,8.592057762
20140709,저녁식사,15.37906137
20140709,저녁식사1,21.44404332
20140709,점심식사2(양식),10.83032491
20140710,아침식사,17.03971119
20140710,아침식사1,10.46931408
20140710,점심식사,17.83393502
20140710,점심식사1,9.675090253
20140710,저녁식사,12.27436823
20140710,저녁식사1,12.05776173
20140710,점심식사2(양식),11.55234657
20140711,아침식사,16.3898917
20140711,아침식사1,10.32490975
20140711,점심식사,15.30685921
20140711,점심식사1,5.270758123
20140711,저녁식사,9.747292419
20140711,저녁식사1,9.16967509
20140711,점심식사2(양식),21.66064982
20140712,아침식사,13.14079422
20140712,아침식사1,12.20216606
20140712,점심식사,6.064981949
20140712,저녁식사,6.42599278
20140712,저녁식사1,18.98916968
20140712,점심식사2(양식),13.35740072
20140713,아침식사,12.49097473
20140713,아침식사1,9.16967509
20140713,점심식사,7.220216606
20140713,점심식사1,4.548736462
20140713,저녁식사,5.054151625
20140713,저녁식사1,10.18050542
20140713,점심식사2(양식),5.776173285
20140714,아침식사,17.18411552
20140714,아침식사1,10.32490975
20140714,점심식사,22.52707581
20140714,점심식사1,16.67870036
20140714,저녁식사,12.20216606
20140714,저녁식사1,11.9133574
20140714,점심식사2(양식),9.025270758
20140715,아침식사,18.98916968
20140715,아침식사1,11.33574007
20140715,점심식사,19.49458484
20140715,저녁식사,12.92418773
20140715,저녁식사1,14.22382671
20140715,점심식사2(양식),6.281588448
20140716,아침식사,18.26714801
20140716,아침식사1,12.3465704
20140716,점심식사,16.60649819
20140716,점심식사1,7.436823105
20140716,저녁식사,12.1299639
20140716,저녁식사1,12.3465704
20140716,점심식사2(양식),18.05054152
20140717,아침식사,17.32851986
20140717,아침식사1,9.747292419
20140717,점심식사,20.50541516
20140717,점심식사1,15.37906137
20140717,저녁식사,11.55234657
20140717,저녁식사1,11.04693141
20140717,점심식사2(양식),10.83032491
20140718,아침식사,16.1732852
20140718,아침식사1,11.26353791
20140718,점심식사,18.91696751
20140718,점심식사1,18.98916968
20140718,저녁식사,7.942238267
20140718,저녁식사1,8.880866426
20140718,점심식사2(양식),6.498194946
20140719,아침식사,14.58483755
20140719,아침식사1,10.61371841
20140719,점심식사,7.220216606
20140719,점심식사1,0.36101083
20140719,저녁식사,5.126353791
20140719,저녁식사1,8.953068592
20140719,점심식사2(양식),11.55234657
20140720,아침식사,12.41877256
20140720,아침식사1,8.014440433
20140720,점심식사,9.314079422
20140720,저녁식사,14.72924188
20140720,저녁식사1,25.77617329
20140720,점심식사2(양식),10.75812274
20140721,아침식사,18.48375451
20140721,아침식사1,10.18050542
20140721,점심식사,18.12274368
20140721,점심식사1,6.642599278
20140721,저녁식사,11.04693141
20140721,저녁식사1,11.84115523
20140721,점심식사2(양식),17.40072202
20140722,아침식사,19.566787
20140722,아침식사1,10.25270758
20140722,점심식사,15.7400722
20140722,점심식사1,2.238267148
20140722,저녁식사,11.98555957
20140722,저녁식사1,11.11913357
20140722,점심식사2(양식),22.96028881
20140723,아침식사,19.35018051
20140723,아침식사1,13.06859206
20140723,점심식사,16.60649819
20140723,점심식사1,5.487364621
20140723,저녁식사,14.15162455
20140723,저녁식사1,11.9133574
20140723,점심식사2(양식),15.88447653
20140724,아침식사,16.02888087
20140724,아침식사1,10.97472924
20140724,점심식사,22.38267148
20140724,점심식사1,12.70758123
20140724,저녁식사,10.90252708
20140724,저녁식사1,13.06859206
20140724,점심식사2(양식),8.664259928
20140725,아침식사,17.54512635
20140725,아침식사1,13.06859206
20140725,점심식사,12.63537906
20140725,점심식사1,3.321299639
20140725,저녁식사,8.880866426
20140725,저녁식사1,11.98555957
20140725,점심식사2(양식),25.27075812
20140726,아침식사,13.35740072
20140726,아침식사1,11.33574007
20140726,점심식사,9.025270758
20140726,점심식사1,0.216606498
20140726,저녁식사,4.0433213
20140726,저녁식사1,8.880866426
20140726,점심식사2(양식),10.10830325
20140727,아침식사,13.06859206
20140727,아침식사1,10.46931408
20140727,점심식사,10.32490975
20140727,점심식사1,4.115523466
20140727,저녁식사,5.342960289
20140727,저녁식사1,8.231046931
20140727,점심식사2(양식),7.942238267
20140728,아침식사,19.35018051
20140728,아침식사1,12.70758123
20140728,점심식사,20.79422383
20140728,점심식사1,12.20216606
20140728,저녁식사,11.98555957
20140728,저녁식사1,12.85198556
20140728,점심식사2(양식),12.99638989
20140729,아침식사,17.18411552
20140729,아침식사1,10.25270758
20140729,점심식사,15.16245487
20140729,점심식사1,1.949458484
20140729,저녁식사,11.98555957
20140729,저녁식사1,12.99638989
20140729,점심식사2(양식),21.66064982
20140730,아침식사,17.83393502
20140730,아침식사1,9.819494585
20140730,점심식사,19.20577617
20140730,점심식사1,8.375451264
20140730,저녁식사,9.530685921
20140730,저녁식사1,12.41877256
20140730,점심식사2(양식),10.83032491
20140731,아침식사,19.20577617
20140731,아침식사1,10.39711191
20140731,점심식사,14.15162455
20140731,점심식사1,2.38267148
20140731,저녁식사,14.58483755
20140731,저녁식사1,9.819494585
20140731,점심식사2(양식),26.78700361
20140801,아침식사,15.9566787
20140801,아침식사1,11.62454874
20140801,점심식사,16.82310469
20140801,점심식사1,10.61371841
20140801,저녁식사,10.32490975
20140801,저녁식사1,12.05776173
20140801,점심식사2(양식),10.83032491
20140802,아침식사,13.21299639
20140802,아침식사1,10.46931408
20140802,점심식사,8.231046931
20140802,점심식사1,3.465703971
20140802,저녁식사,3.610108303
20140802,저녁식사1,8.44765343
20140802,점심식사2(양식),15.88447653
20140803,아침식사,12.63537906
20140803,아침식사1,7.581227437
20140803,점심식사,8.086642599
20140803,점심식사1,3.610108303
20140803,저녁식사,7.220216606
20140803,저녁식사1,7.653429603
20140803,점심식사2(양식),8.664259928
20140804,아침식사,16.89530686
20140804,아침식사1,8.231046931
20140804,점심식사,20.86642599
20140804,점심식사1,10.03610108
20140804,저녁식사,10.54151625
20140804,저녁식사1,15.23465704
20140804,점심식사2(양식),8.664259928
20140805,아침식사,17.54512635
20140805,아침식사1,11.40794224
20140805,점심식사,17.61732852
20140805,저녁식사,11.40794224
20140805,저녁식사1,13.06859206
20140805,점심식사2(양식),10.32490975
20140806,아침식사,17.32851986
20140806,아침식사1,11.40794224
20140806,점심식사,14.80144404
20140806,점심식사1,5.126353791
20140806,저녁식사,21.73285199
20140806,저녁식사1,21.44404332
20140806,점심식사2(양식),18.05054152
20140807,아침식사,18.70036101
20140807,아침식사1,10.03610108
20140807,점심식사,17.18411552
20140807,점심식사1,5.415162455
20140807,저녁식사,12.41877256
20140807,저녁식사1,10.61371841
20140807,점심식사2(양식),14.44043321
20140808,아침식사,19.35018051
20140808,아침식사1,8.44765343
20140808,점심식사,17.47292419
20140808,점심식사1,8.80866426
20140808,저녁식사,7.14801444
20140808,저녁식사1,10.97472924
20140808,점심식사2(양식),8.664259928
20140809,아침식사,12.99638989
20140809,아침식사1,7.942238267
20140809,점심식사,7.364620939
20140809,저녁식사,6.353790614
20140809,저녁식사1,9.819494585
20140809,점심식사2(양식),16.75090253
20140810,아침식사,12.99638989
20140810,아침식사1,7.797833935
20140810,점심식사,4.620938628
20140810,점심식사1,6.714801444
20140810,저녁식사,9.097472924
20140810,저녁식사1,14.87364621
20140810,점심식사2(양식),9.386281588
20140811,아침식사,15.59566787
20140811,아침식사1,8.953068592
20140811,점심식사,17.83393502
20140811,저녁식사,16.53429603
20140811,저녁식사1,12.63537906
20140811,점심식사2(양식),23.89891697
20140812,아침식사,17.97833935
20140812,아침식사1,8.80866426
20140812,점심식사,15.5234657
20140812,점심식사1,3.971119134
20140812,저녁식사,11.9133574
20140812,저녁식사1,13.28519856
20140812,점심식사2(양식),24.62093863
20140813,아침식사,17.68953069
20140813,아침식사1,9.16967509
20140813,점심식사,20.72202166
20140813,저녁식사,9.963898917
20140813,저녁식사1,10.90252708
20140813,점심식사2(양식),5.198555957
20140814,아침식사,17.83393502
20140814,아침식사1,8.086642599
20140814,점심식사,15.16245487
20140814,점심식사1,5.342960289
20140814,저녁식사,8.231046931
20140814,저녁식사1,8.014440433
20140814,점심식사2(양식),11.55234657
20140815,아침식사,15.37906137
20140815,아침식사1,9.025270758
20140815,점심식사,5.992779783
20140815,점심식사1,3.537906137
20140815,저녁식사,5.415162455
20140815,저녁식사1,8.303249097
20140815,점심식사2(양식),8.664259928
20140816,아침식사,15.66787004
20140816,아침식사1,8.953068592
20140816,점심식사,5.559566787
20140816,점심식사1,5.559566787
20140816,저녁식사,14.72924188
20140816,저녁식사1,21.22743682
20140816,점심식사2(양식),8.664259928
20140817,아침식사,11.62454874
20140817,아침식사1,9.314079422
20140817,점심식사,8.519855596
20140817,점심식사1,3.032490975
20140817,저녁식사,5.415162455
20140817,저녁식사1,8.664259928
20140817,점심식사2(양식),10.83032491
20140818,아침식사,17.76173285
20140818,아침식사1,8.736462094
20140818,점심식사,16.75090253
20140818,점심식사1,1.949458484
20140818,저녁식사,12.63537906
20140818,저녁식사1,8.592057762
20140818,점심식사2(양식),18.05054152
20140819,아침식사,16.96750903
20140819,아침식사1,9.386281588
20140819,점심식사,21.08303249
20140819,점심식사1,1.227436823
20140819,저녁식사,10.90252708
20140819,저녁식사1,10.83032491
20140819,점심식사2(양식),8.519855596
20140820,아침식사,
20140820,아침식사1,
20140820,점심식사,
20140820,점심식사1,
20140820,저녁식사,
20140820,저녁식사1,
20140820,점심식사2(양식),
20140821,아침식사,
20140821,아침식사1,
20140821,점심식사,
20140821,점심식사1,
20140821,저녁식사,
20140821,저녁식사1,
20140821,점심식사2(양식),
20140822,아침식사,
20140822,아침식사1,
20140822,점심식사,
20140822,점심식사1,
20140822,저녁식사,
20140822,저녁식사1,
20140822,점심식사2(양식),
20140823,아침식사,15.45126354
20140823,아침식사1,8.303249097
20140823,점심식사,7.292418773
20140823,점심식사1,3.176895307
20140823,저녁식사,6.498194946
20140823,저녁식사1,9.963898917
20140823,점심식사2(양식),13.35740072
20140824,아침식사,15.01805054
20140824,아침식사1,7.942238267
20140824,점심식사,6.570397112
20140824,점심식사1,2.238267148
20140824,저녁식사,7.14801444
20140824,저녁식사1,10.75812274
20140824,점심식사2(양식),7.220216606
20140825,아침식사,16.24548736
20140825,아침식사1,8.736462094
20140825,점심식사,15.59566787
20140825,점심식사1,6.570397112
20140825,저녁식사,12.05776173
20140825,저녁식사1,9.819494585
20140825,점심식사2(양식),9.386281588
20140826,아침식사,18.05054152
20140826,아침식사1,11.40794224
20140826,점심식사,15.01805054
20140826,점심식사1,9.386281588
20140826,저녁식사,12.70758123
20140826,저녁식사1,12.05776173
20140826,점심식사2(양식),17.32851986
20140827,아침식사,15.45126354
20140827,아침식사1,9.963898917
20140827,점심식사,21.22743682
20140827,저녁식사,11.55234657
20140827,저녁식사1,10.90252708
20140827,점심식사2(양식),6.064981949
20140828,아침식사,16.67870036
20140828,아침식사1,10.90252708
